time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
2006-01-04T03:45:06.260Z,27.953,-112.135,10,4.6,mb,46,196.9,,1.02,us,usp000e7ja,2014-11-07T01:28:03.579Z,"Baja California Sur, Mexico",earthquake,,,,16,reviewed,us,us
2006-01-04T01:05:08.770Z,27.959,-112.143,10,5.2,mwc,131,112.8,,0.96,us,usp000e7j4,2016-11-10T01:16:30.014Z,"Baja California Sur, Mexico",earthquake,,,,,reviewed,us,hrv
2005-10-31T00:23:30.930Z,44.874,-113.399,5,4.5,mwc,48,61.5,,0.73,us,usp000e365,2015-03-24T00:45:43.157Z,"western Montana",earthquake,,,,,reviewed,us,hrv
2005-10-16T21:11:35.010Z,32.4545,-118.1633333,9.778,4.99,ml,20,244,0.6157,0.38,ci,ci10147909,2020-06-27T05:37:10.324Z,"44km SSE of San Clemente Is. (SE tip), CA",earthquake,1.44,31.61,0.111,386,reviewed,ci,ci
2005-09-22T20:24:48.620Z,35.0433333,-119.0143333,10.005,4.69,mw,107,18,,0.41,ci,ci14186612,2020-05-02T01:31:54.868Z,"14km NW of Grapevine, CA",earthquake,0.31,0.71,0.232,0,reviewed,ci,ci
2005-09-02T01:27:19.590Z,33.1533333,-115.6463333,1.207,5.08,mw,39,52,0.03525,0.33,ci,ci14179736,2020-06-27T04:55:21.739Z,"13km WNW of Calipatria, CA",earthquake,0.33,0.86,,6,reviewed,ci,ci
2005-09-02T01:27:18.610Z,33.1748333,-115.6311667,4.977,4.5,mh,60,32,0.01097,0.36,ci,ci12217067,2018-07-30T18:56:23.215Z,"12km WNW of Calipatria, CA",earthquake,0.49,0.78,,0,reviewed,ci,ci
2005-08-31T23:32:11.040Z,33.1896667,-115.603,4.267,4.57,ml,55,44,0.01613,0.4,ci,ci14178248,2020-06-27T04:48:10.189Z,"10km SW of Niland, CA",earthquake,0.5,0.75,0.142,170,reviewed,ci,ci
2005-08-31T22:47:45.530Z,33.1663333,-115.6351667,4.003,4.63,ml,45,67,0.0198,0.27,ci,ci14178184,2020-06-27T04:47:30.746Z,"12km WNW of Calipatria, CA",earthquake,0.27,31.61,0.131,153,reviewed,ci,ci
2005-08-10T22:08:22.610Z,36.947,-104.833,5,5,mwc,177,21.4,,0.68,us,usp000dx3k,2020-04-16T17:29:20.668Z,"New Mexico",earthquake,,,,,reviewed,us,hrv
2005-07-26T04:08:37.160Z,45.365,-112.615,12.9,5.6,mwc,458,25.7,,0.74,us,usp000dvxx,2020-07-08T01:55:40.901Z,"western Montana",earthquake,,,,,reviewed,us,hrv
2005-06-28T14:41:55.750Z,24.821,-112.206,10,4.5,mb,18,209.2,,1.3,us,usp000du3b,2014-11-07T01:26:18.169Z,"offshore Baja California Sur, Mexico",earthquake,,,,4,reviewed,us,us
2005-06-26T18:45:57.790Z,39.305,-120.0928333,-2.261,4.77,mw,25,82,0.04955,0.26,nc,nc21465580,2020-05-06T08:01:53.473Z,"7km N of Tahoe Vista, California",earthquake,0.55,2.81,,6,reviewed,nc,nc
2005-06-16T20:53:26.020Z,34.058,-117.0113333,10.558,4.88,mw,149,18,,0.29,ci,ci14155260,2020-08-25T22:12:46.447Z,"4km NE of Yucaipa, CA",earthquake,0.21,0.46,,6,reviewed,ci,ci
2005-06-12T15:41:46.520Z,33.5325,-116.5666667,13.051,5.2,mw,96,19,0.04319,0.21,ci,ci14151344,2020-05-02T01:28:17.103Z,"10km ESE of Anza, CA",earthquake,0.17,0.26,,0,reviewed,ci,ci
2005-04-27T00:32:59.020Z,30.253,-114.132,10,5.1,mwc,142,161.6,,0.9,us,usp000dpb7,2016-11-10T01:05:27.581Z,"Baja California, Mexico",earthquake,,,,,reviewed,us,hrv
2005-04-16T19:18:13.400Z,35.0223333,-119.191,9.288,4.59,mw,73,62,,0.35,ci,ci14138080,2020-06-27T04:41:38.079Z,"20km ESE of Maricopa, CA",earthquake,0.31,1.64,,6,reviewed,ci,ci
2005-03-18T07:23:58.490Z,40.3706667,-124.972,17.08,4.85,mw,139,230,0.4964,0.27,nc,nc21446135,2020-05-06T07:09:36.986Z,"offshore Northern California",earthquake,0.87,4.5,,4,reviewed,nc,nc
2005-03-06T06:17:49.000Z,47.75,-69.73,13.3,4.9,mb,199,30.1,,,us,usp000dhn5,2020-07-08T01:51:29.831Z,"St. Lawrence Valley region, Quebec, Canada",earthquake,,,,78,reviewed,ott,us
2005-03-02T11:12:57.420Z,34.715,-110.97,5,5.1,mb,30,55.1,,0.82,us,usp000dhc3,2015-03-24T00:43:43.447Z,"Arizona",earthquake,,,,2,reviewed,us,us
2005-02-22T19:15:49.910Z,25.669,-109.97,10,5.6,mwb,160,66,,1.19,us,usp000dgrs,2016-11-10T01:01:49.314Z,"Gulf of California",earthquake,,,,,reviewed,us,us
2004-10-09T03:45:48.680Z,37.9788333,-118.6588333,5.445,4.52,mw,47,67,0.04595,0.08,nc,nc21405798,2020-05-06T07:00:23.618Z,"45km NE of Mammoth Lakes, California",earthquake,0.22,0.67,,4,reviewed,nc,nc
2004-09-30T18:54:28.840Z,35.988,-120.5378333,9.889,4.88,mw,68,27,0.01802,0.05,nc,nc21401170,2020-05-06T06:59:38.670Z,"Central California",earthquake,0.12,0.2,,4,reviewed,nc,nc
2004-09-29T22:54:54.240Z,35.3898333,-118.6235,2.788,5.03,mw,71,18,,0.25,ci,ci14095628,2020-05-02T01:25:07.662Z,"25km SSW of Bodfish, California",earthquake,0.27,0.72,,6,reviewed,ci,ci
2004-09-29T17:10:04.030Z,35.9536667,-120.5021667,10.772,5,mw,66,33,0.003604,0.07,nc,nc21401069,2020-05-06T06:59:12.438Z,"Central California",earthquake,0.15,0.21,,6,reviewed,nc,nc
2004-09-28T17:24:15.280Z,35.8045,-120.3498333,5.998,4.71,mw,56,37,0.02613,0.04,nc,nc21400461,2020-05-06T06:58:45.861Z,"Central California",earthquake,0.13,0.24,,3,reviewed,nc,nc
2004-09-28T17:15:24.250Z,35.8181667,-120.366,8.136,5.97,mw,61,26,0.01622,0.04,nc,nc30228270,2020-07-07T22:35:46.389Z,"18km N of Shandon, California",earthquake,0.14,0.25,,4,reviewed,nc,nc
2004-09-24T14:43:11.370Z,28.565,-112.725,10,5.9,mwb,286,48.6,,1.13,us,usp000d4zn,2016-11-10T00:46:49.446Z,"Gulf of California",earthquake,,,,,reviewed,us,us
2004-09-20T16:51:04.810Z,38.0276667,-118.6425,2.185,4.67,mw,49,65,0.06216,0.08,nc,nc21397068,2020-05-06T06:57:17.303Z,"Central California",earthquake,0.18,0.6,,5,reviewed,nc,nc
2004-09-18T23:43:41.490Z,38.0233333,-118.658,0.431,5.35,mw,48,76,0.07117,0.07,nc,nc30500748,2018-04-24T21:16:56.131Z,"49km NE of Mammoth Lakes, California",earthquake,0.21,2.84,,6,reviewed,nc,nc
2004-09-18T23:02:17.750Z,38.0095,-118.6785,3.355,5.4,mw,52,55,0.05045,0.08,nc,nc21396205,2020-05-06T06:56:54.725Z,"47km NNE of Mammoth Lakes, California",earthquake,0.2,0.6,,9,reviewed,nc,nc
2004-08-30T05:35:16.150Z,29.519,-116.554,10,5.2,mwc,168,77,,0.97,us,usp000d367,2016-11-10T00:44:21.760Z,"offshore Baja California, Mexico",earthquake,,,,,reviewed,us,hrv
2004-08-20T08:06:15.330Z,28.218,-113.12,10,4.6,mb,111,109.3,,1.39,us,usp000d2gv,2014-11-07T01:23:14.505Z,"Baja California, Mexico",earthquake,,,,24,reviewed,us,us
2004-08-20T06:33:05.390Z,29.861,-114.047,10,4.6,mb,80,184.4,,1.1,us,usp000d2gp,2014-11-07T01:23:14.472Z,"Baja California, Mexico",earthquake,,,,14,reviewed,us,us
2004-08-19T06:06:03.630Z,44.6645,-124.3003333,27.274,4.7,md,23,212,,0.29,uw,uw10613523,2016-09-01T18:41:30.435Z,"offshore Oregon",earthquake,1.284,0.75,0.04,19,reviewed,uw,uw
2004-07-12T16:45:00.780Z,44.3338333,-124.4888333,28.75,4.9,md,18,247,0.4973,0.24,uw,uw10609208,2017-03-02T23:13:58.652Z,"offshore Oregon",earthquake,1.418,0.75,0.05,2,reviewed,uw,uw
2004-06-22T06:10:45.790Z,25.079,-109.277,38.7,4.6,mb,105,172.8,,0.97,us,usp000cygd,2014-11-07T01:22:40.333Z,"Gulf of California",earthquake,,5.3,,27,reviewed,us,us
2004-06-15T22:28:48.190Z,32.3428333,-117.9141667,9.824,4.98,mw,10,249,0.7503,0.79,ci,ci14065544,2020-05-02T01:23:29.284Z,"67km SE of San Clemente Is. (SE tip), CA",earthquake,3.45,31.61,,6,reviewed,ci,ci
2004-05-16T01:29:39.277Z,37.2798,-114.84,0,4.5,ml,7,227,0.21,0.1102,nn,nn00105745,2018-04-24T21:11:39.934Z,"Nevada",earthquake,,0,,,reviewed,nn,nn
2004-04-06T19:01:02.700Z,25.172,-99.532,37.7,4.5,md,6,218,,,us,usp000crva,2014-11-07T01:21:55.399Z,"Nuevo Leon, Mexico",earthquake,,,,,reviewed,unm,unm
2004-03-17T23:53:07.280Z,35.7306667,-121.075,4.271,4.51,mw,67,46,0.06036,0.09,nc,nc21351360,2020-05-06T06:53:37.080Z,"Central California",earthquake,0.15,0.46,,7,automatic,nc,nc
2004-02-18T20:37:46.420Z,38.8366667,-122.7671667,2.551,4.58,mw,53,37,0.02613,0.09,nc,nc21344222,2020-05-06T06:52:50.814Z,"Northern California",earthquake,0.13,0.43,,5,reviewed,nc,nc
2004-02-09T09:03:47.430Z,24.814,-112.51,10,5.4,mwc,172,121.5,,1.17,us,usp000cktn,2016-11-10T00:25:45.991Z,"offshore Baja California Sur, Mexico",earthquake,,,,,reviewed,us,hrv
2004-02-09T01:24:40.630Z,24.897,-112.393,10,5.5,mwb,171,114.5,,1.29,us,usp000cksm,2016-11-10T00:25:45.023Z,"offshore Baja California Sur, Mexico",earthquake,,,,,reviewed,us,us
2004-01-07T07:51:37.320Z,43.571,-110.383,3.1,5,mwc,67,35.2,,0.62,us,usp000chbr,2016-11-10T00:22:47.511Z,"Wyoming",earthquake,,3.4,,,reviewed,us,hrv
2003-12-23T18:17:11.210Z,35.6456667,-121.0536667,7.787,4.7,mw,44,73,0.05586,0.08,nc,nc21324051,2020-02-12T16:51:06.881Z,"Central California",earthquake,0.2,0.81,,6,reviewed,nc,nc
2003-12-22T19:53:30.200Z,35.6511667,-121.0716667,6.514,4.69,ml,9,244,0.4177,0.21,ci,ci9966477,2020-02-12T16:52:17.608Z,"10km N of Cambria, CA",earthquake,2.23,19.47,0.214,12,reviewed,ci,ci
2003-12-22T19:26:07.230Z,35.6318333,-121.0551667,7.796,4.73,ml,21,111,0.1135,0.08,nc,nc21323713,2019-06-28T18:47:49.860Z,"Central California",earthquake,0.35,0.98,,18,reviewed,nc,nc
2003-12-22T19:15:56.240Z,35.7005,-121.1005,8.382,6.5,mw,65,71,0.04685,0.07,nc,nc21323712,2020-08-14T17:23:56.082Z,"Central California",earthquake,0.16,0.6,,4,reviewed,nc,nc
2003-12-09T20:59:18.700Z,37.774,-78.1,10,4.5,mlg,,,,,se,se605386,2020-07-10T14:36:17.096Z,"16km E of Weber City, Virginia",earthquake,8.8,6.3,,,reviewed,se,se
2003-12-05T22:53:57.670Z,28.872,-113.183,10,4.7,mb,69,133.6,,0.95,us,usp000cem7,2014-11-07T01:20:41.818Z,"Baja California, Mexico",earthquake,,,,18,reviewed,us,us
2003-11-23T12:19:59.750Z,40.729,-115.148,10,4.5,mb,30,60.2,,0.57,us,usp000cdrc,2020-06-27T04:07:28.259Z,"Nevada",earthquake,,,,4,reviewed,us,us
2003-11-12T04:54:56.420Z,28.967,-113.219,10,5.6,mwb,289,78,,0.87,us,usp000ccp2,2016-11-09T23:56:40.571Z,"Baja California, Mexico",earthquake,,,,,reviewed,us,us
2003-10-27T01:40:34.270Z,39.2058333,-120.0303333,25.514,4.5,md,15,101,0.09009,0.05,nc,nc21315432,2017-03-17T17:36:22.454Z,"Northern California",earthquake,0.49,0.99,,1,reviewed,nc,nc
2003-08-15T09:44:39.290Z,28.15,-113.223,10,4.9,mb,152,127.5,,1.27,us,usp000c4ym,2014-11-07T01:19:31.647Z,"Baja California, Mexico",earthquake,,,,50,reviewed,us,us
2003-04-29T08:59:39.070Z,34.4938333,-85.6298333,19.81,4.6,mw,21,154,,0.07,se,se605341,2020-07-10T14:36:05.655Z,"9km NE of Fort Payne, Alabama",earthquake,0.8,0.9,,,reviewed,se,se
2003-04-25T10:02:12.710Z,47.6705,-123.25,50.513,4.8,md,85,53,,0.18,uw,uw10583988,2020-02-12T18:48:51.336Z,"Olympic Peninsula, Washington",earthquake,0.347,0.59,0.04,8,reviewed,uw,uw
2003-04-15T08:21:17.720Z,25.031,-109.429,10,5.5,mwc,137,178,,1.15,us,usp000bv7v,2016-11-09T22:18:14.681Z,"Gulf of California",earthquake,,,,,reviewed,us,hrv
2003-03-22T17:55:40.420Z,26.307,-110.638,10,4.8,mb,115,168.7,,1.06,us,usp000bt8r,2014-11-07T01:18:07.494Z,"Gulf of California",earthquake,,,,39,reviewed,us,us
2003-03-12T23:46:34.030Z,26.403,-110.41,10,4.8,mb,28,107.6,,1.15,us,usp000bshj,2014-11-07T01:18:03.781Z,"Gulf of California",earthquake,,,,18,reviewed,us,us
2003-03-12T23:41:32.920Z,26.556,-110.587,10,6.4,mwb,288,57.9,,1.14,us,usp000bshh,2020-09-18T19:20:03.531Z,"Gulf of California",earthquake,,,,,reviewed,us,us
2003-03-11T19:28:17.910Z,34.3591667,-116.1331667,3.069,4.64,ml,69,32.2,,0.26,ci,ci13945908,2020-02-12T17:16:53.028Z,"25km NNW of Twentynine Palms, CA",earthquake,0.22,0.44,0.968,132,reviewed,ci,ci
2003-02-25T04:03:04.800Z,34.3155,-116.8445,1.099,4.61,ml,100,17.8,,0.27,ci,ci13938812,2020-02-12T17:18:13.363Z,"6km N of Big Bear City, CA",earthquake,0.19,0.46,0.943,132,reviewed,ci,ci
2003-02-22T19:33:45.800Z,34.3096667,-116.8503333,1.409,4.5,ml,89,17.8,,0.23,ci,ci13936812,2020-02-12T17:18:42.341Z,"5km N of Big Bear City, CA",earthquake,0.2,0.43,0.558,133,reviewed,ci,ci
2003-02-22T12:19:10.920Z,34.312,-116.8448333,5.589,4.99,mw,93,35,,0.32,ci,ci13935988,2020-02-12T17:20:35.912Z,"6km N of Big Bear City, CA",earthquake,0.16,0.56,,6,reviewed,ci,ci
2003-02-07T10:34:04.830Z,31.6281667,-115.5106667,7.545,4.99,ml,19,268,1.034,0.27,ci,ci9886485,2020-02-12T17:21:08.895Z,"74km SSW of Alberto Oviedo Mota, B.C., MX",earthquake,3.92,5.05,0.949,125,reviewed,ci,ci
2003-01-25T09:16:10.220Z,35.3175,-118.6538333,4.868,4.54,ml,55,44.8,0.1924,0.24,ci,ci9882329,2020-02-12T17:24:03.093Z,"20km NE of Arvin, CA",earthquake,0.27,23.57,0.983,130,reviewed,ci,ci
2002-12-10T21:04:00.690Z,32.2316667,-115.7981667,6.777,4.84,ml,21,218.5,,0.23,ci,ci13917260,2020-02-12T17:26:39.153Z,"44km SSW of Progreso, B.C., MX",earthquake,1.99,20.35,1.178,104,reviewed,ci,ci
2002-10-29T14:16:54.080Z,34.8026667,-116.2665,3.67,4.77,ml,31,51.1,,0.2,ci,ci9854597,2020-02-12T17:31:11.098Z,"13km NW of Ludlow, CA",earthquake,0.32,0.54,0.543,130,reviewed,ci,ci
2002-09-03T07:08:51.840Z,33.9123333,-117.7833333,9.371,4.78,ml,141,19,,0.31,ci,ci9818433,2020-02-12T17:35:38.541Z,"4km NE of Yorba Linda, CA",earthquake,0.18,0.39,0.185,166,reviewed,ci,ci
2002-08-17T16:06:27.000Z,49.96,-120.29,10,4.5,mb,108,,,,us,usp000ba34,2014-11-07T01:16:17.298Z,"British Columbia, Canada",earthquake,,,,23,reviewed,pgc,us
2002-06-29T14:36:04.790Z,45.3348333,-121.6863333,4.915,4.5,md,41,37,,0.27,uw,uw10569358,2020-02-12T18:51:20.151Z,"Mount Hood area, Oregon",earthquake,0.071,0.11,0.03,50,reviewed,uw,uw
2002-06-18T17:37:17.270Z,38.0001667,-87.7563333,16.05,4.6,mw,14,99,,0.17,nm,nm605053,2020-07-10T14:27:09.529Z,"14km ENE of Mount Vernon, Indiana",earthquake,1.7,0.9,,,reviewed,nm,nm
2002-06-17T16:55:07.680Z,40.8098333,-124.552,17.195,5.2,mw,74,225,0.3721,0.16,nc,nc21231051,2020-02-12T17:38:08.993Z,"offshore Northern California",earthquake,0.62,0.97,,3,reviewed,nc,nc
2002-05-14T05:00:29.500Z,36.9668333,-121.5983333,6.791,4.9,mw,110,30,0.01532,0.15,nc,nc21254601,2020-02-12T17:39:33.701Z,"Northern California",earthquake,0.15,0.31,,4,reviewed,nc,nc
2002-04-29T00:43:29.770Z,40.6021667,-124.4496667,28.697,4.6,mw,16,227,0.1532,0.04,nc,nc21223451,2020-02-12T17:40:25.280Z,"offshore Northern California",earthquake,0.55,0.83,,3,reviewed,nc,nc
2002-04-20T10:50:47.450Z,44.5123333,-73.6973333,4.83,5.3,mlg,11,91,0.3375,0.18,ld,ld2002042000,2020-08-14T16:14:56.876Z,"New York",earthquake,0.5,1.73,,,reviewed,ld,ld
2002-04-17T22:06:55.610Z,25.762,-109.991,10,4.6,mb,65,,,1.26,us,usp000b2m7,2014-11-07T01:15:26.043Z,"Gulf of California",earthquake,,,,18,reviewed,us,us
2002-03-27T11:18:05.920Z,30.216,-114.011,10,4.7,mb,69,,,0.98,us,usp000b15x,2014-11-07T01:15:14.668Z,"Baja California, Mexico",earthquake,,,,12,reviewed,us,us
2002-03-16T21:33:23.820Z,33.666,-119.33,6.765,4.6,ml,39,122.5,0.4476,0.31,ci,ci12659440,2020-02-12T17:43:23.447Z,"33km NW of Santa Barbara Is., CA",earthquake,0.58,22.45,0.742,112,reviewed,ci,ci
2002-02-22T19:32:41.750Z,32.3188333,-115.3215,7.007,5.7,mw,20,217.5,0.4751,0.38,ci,ci12456384,2020-07-09T21:11:59.999Z,"13km WSW of Delta, B.C., MX",earthquake,2.44,31.95,,0,reviewed,ci,ci
2002-01-12T08:26:52.900Z,28.279,-69.566,10,5.4,mwc,429,,,0.85,us,usp000aw9y,2016-11-09T21:39:07.191Z,"off the east coast of the United States",earthquake,,,,,reviewed,us,hrv
2001-12-28T21:14:01.950Z,36.6401667,-121.251,6.575,4.6,mw,60,71,0.03243,0.07,nc,nc21207275,2019-06-28T18:47:45.408Z,"Central California",earthquake,0.15,0.32,,5,reviewed,nc,nc
2001-12-09T01:42:26.450Z,32.0035,-115.01,7.041,4.89,ml,11,260.7,0.6714,0.3,ci,ci9732973,2017-02-09T04:30:29.576Z,"21km S of Estacion Coahuila, B.C., MX",earthquake,2.99,20.17,0.668,130,reviewed,ci,ci
2001-12-08T23:36:10.110Z,31.9976667,-115.0016667,6.981,5.7,mw,12,261.5,0.6721,0.3,ci,ci9732601,2020-07-07T22:17:46.708Z,"22km S of Estacion Coahuila, B.C., MX",earthquake,4.65,28,,6,reviewed,ci,ci
2001-10-31T07:56:16.630Z,33.5083333,-116.5143333,13.678,5.02,mw,78,18.2,0.07467,0.26,ci,ci9718013,2020-02-12T17:51:08.600Z,"16km ESE of Anza, CA",earthquake,0.26,0.34,,6,reviewed,ci,ci
2001-09-05T10:52:07.890Z,37.143,-104.618,5,4.5,mblg,71,,,0.85,us,usp000anp9,2020-04-14T21:15:43.089Z,"Colorado",earthquake,,,,,reviewed,us,us
2001-08-13T13:51:56.780Z,25.47,-109.605,10,4.9,mwc,116,,,1.04,us,usp000amdc,2016-11-09T23:14:09.858Z,"Gulf of California",earthquake,,,,,reviewed,us,hrv
2001-08-10T20:19:27.060Z,39.8111667,-120.6166667,5.011,5.2,mw,92,111,0.1459,0.34,nc,nc21188442,2020-02-12T17:57:31.982Z,"Northern California",earthquake,0.42,0.92,,5,reviewed,nc,nc
2001-08-08T04:38:52.320Z,25.865,-109.821,10,4.6,mb,70,,,1.05,us,usp000am0w,2014-11-07T01:13:30.622Z,"Gulf of California",earthquake,,,,31,reviewed,us,us
2001-07-17T12:59:59.170Z,36.017,-117.8823333,-0.706,4.93,mw,33,98,0.01132,0.2,ci,ci9674213,2020-02-12T17:58:50.900Z,"7km ESE of Coso Junction, CA",earthquake,0.43,0.78,,6,reviewed,ci,ci
2001-07-17T12:07:26.100Z,36.0163333,-117.8743333,1.864,5.17,mw,39,37,,0.18,ci,ci9674049,2020-02-12T17:59:17.025Z,"7km ESE of Coso Junction, CA",earthquake,0.35,0.48,,6,reviewed,ci,ci
2001-06-10T13:19:11.290Z,47.1675,-123.5025,40.245,5,md,89,89,,0.29,uw,uw10529683,2020-02-12T18:56:15.350Z,"Olympic Peninsula, Washington",earthquake,0.489,0.39,0.03,9,reviewed,uw,uw
2001-04-21T17:18:56.950Z,42.925,-111.395,0.8,5.3,mwc,298,,,,us,usp000adrg,2020-02-12T18:45:47.293Z,"southern Idaho",earthquake,,,,,reviewed,slc,hrv
2001-02-28T18:54:32.830Z,47.149,-122.7266667,51.798,6.8,md,67,31,,0.2,uw,uw10530748,2020-08-14T14:23:32.617Z,"Puget Sound region, Washington",earthquake,0.517,0.92,0.03,0,reviewed,uw,uw
2001-02-10T21:05:05.780Z,34.2895,-116.9458333,7.611,4.66,mw,92,23,0.05891,0.25,ci,ci9627721,2020-02-12T18:08:56.622Z,"6km NNW of Big Bear Lake, CA",earthquake,0.29,1.48,,6,reviewed,ci,ci
2001-01-18T01:40:50.250Z,26.074,-110.315,10,5.3,mwc,140,,,1.12,us,usp000a7x0,2016-11-09T21:41:43.485Z,"Gulf of California",earthquake,,,,,reviewed,us,hrv
2001-01-16T07:26:38.040Z,30.339,-113.778,10,4.5,mb,78,,,1.21,us,usp000a7sm,2014-11-07T01:11:56.399Z,"Gulf of California",earthquake,,,,17,reviewed,us,us
2000-11-24T21:45:48.240Z,28.19,-112.987,10,4.9,mb,70,,,1.32,us,usp000a4vj,2014-11-07T01:11:33.651Z,"Baja California, Mexico",earthquake,,,,22,reviewed,us,us
